c_id,name,origin
C04702,UDPMurNAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala); UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine,blue
C06365,"alpha-Kojibiosyldiacylglycerol; Glc-alpha1->2Glc-alpha1->3acyl2Gro; Glcalpha1->2Glcalpha1->3acyl2Gro; 1,2-Diacyl-3-O-[alpha-D-glucopyranosyl-(1->2)-O-alpha-D-glucopyranosyl]-sn-glycerol",blue
C11855,Gibberellin A29-catabolite,yellow
C00468,"Estrone; 3-Hydroxy-1,3,5(10)-estratrien-17-one",yellow
C04157,tRNA containing N1-methylguanine; N1-Methylguanine in tRNA,green
C05778,Sirohydrochlorin,yellow
C05610,Sinapoyl aldehyde; Sinapaldehyde,yellow
C03227,3-Hydroxy-L-kynurenine,yellow
C15795,22alpha-Hydroxy-campesterol; (22S)-22-Hydroxy-campesterol; (22S)-22-hydroxycampesterol,yellow
C00103,D-Glucose 1-phosphate; alpha-D-Glucose 1-phosphate; Cori ester; D-Glucose alpha-1-phosphate,green
C05265,3-Oxodecanoyl-CoA,green
C21115,(6Z)-Hexadec-6-enoyl-[acyl-carrier protein]; Delta6-Hexadecenoyl-[acyl-carrier protein]; Sapienoyl-[acyl-carrier-protein],yellow
C02171,Mononucleotide,yellow
C00104,IDP; Inosine 5'-diphosphate; Inosine diphosphate,green
C04419,Carboxybiotin-carboxyl-carrier protein; [Biotin carboxyl-carrier protein]-carboxybiotin-N6-L-lysine; [Biotin carboxyl-carrier protein]-N6-carboxybiotinyl-L-lysine,green
C20753,2-Methylthio-N6-dimethylallyladenine in tRNA; 2-Methylthio-N6-isopentenyladenine in tRNA; 2-(Methylsulfanyl)-N6-dimethylallyladenine in tRNA; N6-(3-Methylbut-2-en-1-yl)-2-(methylsulfanyl)adenine in tRNA; 2-(Methylsulfanyl)-N6-prenyladenine in tRNA; ms2i6A in tRNA,blue
C05455,7alpha-Hydroxycholest-4-en-3-one,yellow
C06187,Arbutin 6-phosphate; Arbutin-6P,blue
C05906,"Leucocyanidin; 2-(3,4-Dihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,4,5,7-tetrol; 3,3',4,4',5,7-Flavanhexol; 3,4-Cyanidiol; Leucoanthocyanidol; Leucocianidol; Leucocyanidol; Leukocyanidine; Procyanidol; Resivit; 2,3-trans-3,4-cis-Leucocyanidin",yellow
C19847,Demethylmenaquinol,blue
C08584,Capsanthin,yellow
C02679,Dodecanoic acid; Dodecanoate; Dodecylcarboxylate; Lauric acid,green
C15807,5-Hydroxy-guaiacyl lignin,yellow
C05908,"Delphinidin; 3,5,7-Trihydroxy-2-(3,4,5-trihydroxyphenyl)benzopyrylium chloride; Chlorure de 3,5,7-trihydroxy-2-(3,4,5-trihydroxyphenyl)benzopyrylium; 3,5,7-Trihydroxy-2-(3,4,5-trihydroxyphenyl)benzopyryliumchlorid; 3,3',4',5,5',7-Hexahydroxy-2-phenylbenzopyrylium chloride; 3,3',4',5,5',7-Hexahydroxyflavylium chloride; Delfinidol chloride; Delphinidin chloride; Delphinidine; Delphinidol; Ephdine; IdB 1056",yellow
C13952,UDP-N-acetyl-D-galactosaminuronic acid; UDP-N-acetyl-alpha-D-galactosaminouronate,blue
C00001,H2O; Water,green
C20958,L-Alanyl-L-glutamate,blue
C03765,4-Hydroxyphenylacetaldehyde; 2-(4-Hydroxyphenyl)acetaldehyde,yellow
C22564,"Stearidonoyl-[glycerolipid]; (6Z,9Z,12Z,15Z)-Octadeca-6,9,12,15-tetraenoyl-[glycerolipid]",yellow
C05830,8-Methoxykynurenate; Xanthurenic acid 8-methyl ether,yellow
C01921,"Glycocholate; Glycocholic acid; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-oylglycine",yellow
C20239,"6-Carboxy-5,6,7,8-tetrahydropterin; 6-Carboxytetrahydropterin",green
C14844,"Bromobenzene-3,4-dihydrodiol; 4-Bromo-3,5-cyclohexadiene-1,2-diol",yellow
C00097,L-Cysteine; L-2-Amino-3-mercaptopropionic acid,green
C05580,"3,4-Dihydroxymandelate; 3,4-Dihydroxymandelic acid; Dihydroxymandelic acid",yellow
C20681,"(E,E)-Geranyllinalool; (6E,10E)-Geranyllinalool; (6E,10E)-3,7,11,15-Tetramethylhexadeca-1,6,10,14-tetraen-3-ol",yellow
C20562,"N-[(7,8-Dihydropterin-6-yl)methyl]-4-(beta-D-ribofuranosyl)aniline 5'-phosphate",blue
C22443,dZTP; 2-Amino-2'-deoxyadenosine 5'-triphosphate,green
C16591,3-Carbamoyl-2-phenylpropionic acid,yellow
C15522,"4a-Hydroxytetrahydrobiopterin; 4a-Hydroxy-5,6,4,8-tetrahydrobiopterin; (6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroxypterin; 6-[(1R,2S)-1,2-Dihydroxypropyl]-5,6,7,8-tetrahydro-4a-hydroxypterin",yellow
C17231,3-(7'-Methylthio)heptylmalic acid; 3-(7'-Methylthio)heptylmalate,green
C08628,Lupeol,yellow
C12630,Scolymoside; Luteolin-7-O-rhamnoside; Luteolin 7-O-neohesperidoside; Veronicastroside,yellow
C00360,dAMP; 2'-Deoxyadenosine 5'-phosphate; 2'-Deoxyadenosine 5'-monophosphate; Deoxyadenylic acid; Deoxyadenosine monophosphate,yellow
C04376,5'-Phosphoribosyl-N-formylglycinamide; N-Formyl-GAR; N-Formylglycinamide ribonucleotide; N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide; N2-Formyl-N1-(5-phospho-beta-D-ribosyl)glycinamide,green
C00177,Cyanide ion; Prussiate; CN-; Cyano; Cyanide,yellow
C06089,ent-Copalyl diphosphate; (-)-Copalyl diphosphate,yellow
C00965,"1,3-beta-D-Glucan; 1,3-beta-Glucan; (1,3-beta-D-Glucosyl)n; (1,3-beta-D-Glucosyl)n+1; (1,3-beta-D-Glucosyl)n-1",yellow
C19879,"D-glycero-alpha-D-manno-Heptose 1,7-bisphosphate",blue
C05448,"(24R,25R)-3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA; (24R,25R)-3alpha,7alpha,24-Trihydroxy-5beta-cholestan-26-oyl-CoA",yellow
C05727,S-Substituted N-acetyl-L-cysteine; Mercapturic acid; N-Acetyl-L-cysteine S-conjugate,yellow
C05276,trans-Oct-2-enoyl-CoA; (2E)-Octenoyl-CoA,yellow
C21943,Sapienoyl-CoA; (6Z)-Hexadecenoyl-CoA,yellow
C04073,Heparosan-N-sulfate L-iduronate; Poly[(1->4)-alpha-L-iduronosyl-(1->4)-N-sulfo-alpha-D-glucosaminyl],yellow
C01301,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al",yellow
C14793,"(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene",yellow
C16253,"(22R,23R)-22,23-Dihydroxy-campest-4-en-3-one",yellow
C05275,trans-Dec-2-enoyl-CoA; (2E)-Decenoyl-CoA,yellow
C03564,1-Pyrroline-2-carboxylate; 1-Pyrroline-2-carboxylic acid; Delta1-Pyrroline 2-carboxylate; 1-Pyrroline 2-carboxylate,yellow
C16622,"N,N'-Diacetylhydrazine; Diacetylhydrazine",yellow
C15602,Quinone,blue
C00482,"Sinapate; Sinapic acid; 3,5-Dimethoxy-4-hydroxycinnamic acid",yellow
C00079,L-Phenylalanine; (S)-alpha-Amino-beta-phenylpropionic acid,green
C00084,Acetaldehyde; Ethanal,green
C17323,tRNA containing 5-carboxymethylaminomethyl-2-thiouridine; tRNA containing cmnm5s2U,green
C00208,Maltose; Malt sugar; alpha-D-Glucopyranosyl-(1->4)-D-glucopyranose,green
C06423,Octanoic acid; Caprylic acid; Octylic acid; Octanoate,green
C09332,THF-L-glutamate; Tetrahydropteroyldiglutamate; (6S)-H4PteGlu2,green
C10385,Plastoquinone-9; Plastoquinone A,yellow
C04349,"(4S)-4,6-Dihydroxy-2,5-dioxohexanoate; 3-Deoxy-D-glycero-2,5-hexodiulosonate; 2,5-Diketo-3-deoxy-D-gluconate; 3-Deoxy-D-glycero-hexo-2,5-diulosonic acid",blue
C14045,"C25-Epoxy-apo-aldehyde; (3S,5R,6S)-5,6-Epoxy-3-hydroxy-5,6-dihydro-12'-apo-beta-caroten-12'-al",yellow
C14771,"14,15-EET; (5Z,8Z,11Z)-14,15-Epoxyeicosa-5.8.11-trienoic acid; (5Z,8Z,11Z)-14,15-Epoxyicosa-5.8.11-trienoic acid",yellow
C22854,1D-myo-Inositol 2-phosphate,yellow
C19620,"9,10-Epoxy-18-hydroxystearate",yellow
C02713,N-Acetylmuramate; N-Acetylmuramic acid; N-Acetyl-D-muramoate,green
C01277,"1-Phosphatidyl-1D-myo-inositol 4-phosphate; Phosphatidylinositol 4-phosphate; 1,2-Diacyl-sn-glycero-3-phospho-(1'-myo-inositol-4'-phosphate)",yellow
C19617,18-Oxooleate,yellow
C15672,Heme O,yellow
C02888,Sorbose 1-phosphate; L-Sorbose 1P; L-xylo-Hexulose 1-phosphate; L-Sorbose 1-phosphate,blue
C05382,Sedoheptulose 7-phosphate; D-Sedoheptulose 7-phosphate; D-altro-Heptulose 7-phosphate; altro-Heptulose 7-phosphate,green
C17215,3-(3'-Methylthio)propylmalic acid; 3-(3'-Methylthio)propylmalate,green
C05379,Oxalosuccinate; Oxalosuccinic acid,green
C01164,"7-Dehydrocholesterol; Provitamin D3; Cholesta-5,7-dien-3beta-ol",yellow
C00999,Ferrocytochrome b5,yellow
C03127,L-Isoleucyl-tRNA(Ile),green
C06090,ent-Kaurene; ent-Kaur-16-ene,yellow
C05447,"(24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA; (24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-en-26-oyl-CoA",yellow
C11620,"Syringetin; 3',5'-O-Dimethylmyricetin; 3,5,7,4'-Tetrahydroxy-3',5'-dimethoxyflavone",yellow
C00852,Chlorogenate; Chlorogenic acid; Caffeoyl quinic acid; trans-5-O-Caffeoyl-D-quinate,yellow
C00624,N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid,green
C00086,Urea; Carbamide,green
C06037,"Digalactosyl-diacylglycerol; DGDG; Gal-alpha1->6Gal-beta1->3acyl2Gro; Galalpha1->6Galbeta1->3acyl2Gro; 1,2-Diacyl-3-O-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol; 3-[alpha-D-Galactosyl-(1->6)-beta-D-galactosyl]-1,2-diacyl-sn-glycerol; 2,3-Di-O-acyl-1-O-(6-O-alpha-D-galactosyl-beta-D-galactosyl)-D-glycerol",yellow
C14791,"(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene",yellow
C14807,"12-OxoETE; 12-KETE; (5Z,8Z,10E,14Z)-12-Oxoeicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-12-Oxoicosa-5,8,10,14-tetraenoic acid",yellow
C00054,"Adenosine 3',5'-bisphosphate; PAP; 3'-Phosphoadenylate; Phosphoadenosine phosphate",green
C20734,3-O-[N-Acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-alpha-D-mannosyl]-L-threonyl-[protein],yellow
C20722,3-O-(alpha-D-Mannosyl)-L-threonyl-[protein]; [Protein]-3-O-(alpha-D-mannosyl)-L-threonine; O-D-Mannosylprotein,yellow
C22121,Cycloeucalenone,yellow
C19614,16-Oxopalmitate,yellow
C12203,5-Hydroxyferuloyl-CoA,yellow
C00003,NAD+; NAD; Nicotinamide adenine dinucleotide; DPN; Diphosphopyridine nucleotide; Nadide; beta-NAD+,green
C19418,"9,10-Epoxystearate; 9,10-Epoxystearic acid; 9,10-Epoxyoctadecanoic acid",yellow
C14869,"Trichloroethanol glucuronide; Urochloralic acid; 2,2,2-Trichloroethyl beta-D-glucopyranosiduronic acid",yellow
C00302,Glutamate; Glutaminic acid; 2-Aminoglutaric acid,green
C00364,dTMP; Thymidine 5'-phosphate; Deoxythymidine 5'-phosphate; Thymidylic acid; 5'-Thymidylic acid; Thymidine monophosphate; Deoxythymidylic acid; Thymidylate,green
C00064,L-Glutamine; L-2-Aminoglutaramic acid,green
C20694,"(2E,4E,6E)-7-Hydroxy-4-methylhepta-2,4,6-trienal",yellow
C05284,"11beta-Hydroxyandrost-4-ene-3,17-dione; Androst-4-ene-3,17-dione-11beta-ol; 4-Androsten-11beta-ol-3,17-dione",yellow
C05299,2-Methoxyestrone,yellow
C06506,"Adenosyl cobyrinate a,c diamide; Adenosyl cobyrinate diamide; Adenosylcob(III)yrinic acid a,c-diamide; Adenosylcobyrinic acid a,c-diamide",green
C00309,D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose,blue
C00940,2-Oxoglutaramate; 2-Oxoglutaramic acid; alpha-Ketoglutaramate; 2-Ketoglutaramate,yellow
C11039,2'-Deoxy-5-hydroxymethylcytidine-5'-triphosphate,green
C19770,N-Acetyl-beta-muramate 6-phosphate,blue
C18038,"7alpha-Hydroxypregnenolone; 3beta,7alpha-Dihydroxy-5-pregnen-20-one",yellow
C16374,"(2E,6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosaheptaenoyl-CoA; (2E,6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosa-2,6,9,12,15,18,21-heptaenoyl-CoA",yellow
C00254,Prephenate; Prephenic acid,green
C22500,"2,8-Dihydroxyadenine",yellow
C02191,Protoporphyrin; Protoporphyrin IX; Porphyrinogen IX,yellow
C00062,L-Arginine; (S)-2-Amino-5-guanidinovaleric acid; L-Arg,green
C01138,Streptomycin 6-phosphate,blue
C14099,2-Naphthaldehyde; 2-Naphthalenecarboxaldehyde,green
C20183,N7-Methylguanosine 5'-diphosphate; N7-Methyl-GDP,yellow
C05295,19-Oxotestosterone,yellow
C19787,5'-S-Methyl-5'-thioinosine; 5'-Deoxy-5'-methylthioinosine; S-Methyl-5'-thioinosine,blue
C04477,"1D-myo-Inositol 1,3,4,6-tetrakisphosphate; D-myo-Inositol 1,3,4,6-tetrakisphosphate; Inositol 1,3,4,6-tetrakisphosphate",yellow
C06563,"Genistein; 5,7,4'-Trihydroxyisoflavone",green
C02100,(5')ppPur-mRNA; 5'-Diphospho-[mRNA],yellow
C17758,"4,5-seco-Dopa",yellow
C21461,KDO2-lipid A 1-(2-aminoethyl diphosphate),blue
C01180,4-Methylthio-2-oxobutanoic acid; 4-Methylthio-2-oxobutanoate; 4-(Methylsulfanyl)-2-oxobutanoate; 2-Keto-4-methylthiobutyric acid; 2-Oxo-4-methylthiobutanoate; 2-Oxo-4-methylthiobutanoic acid,yellow
C04143,Protein N(omega)-methyl-L-arginine,yellow
C12248,"5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate; 2-Oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline",green
C22501,alpha-D-Xylulofuranose,green
C16322,9-Oxononanoic acid,yellow
C01209,Malonyl-[acyl-carrier protein]; Malonyl-[acp],green
C11508,"4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol; Delta8,14-Sterol",yellow
C02315,Protein dithiol,blue
C04707,"(5Z,13E)-11alpha-Hydroxy-9,15-dioxoprost-5,13-dienoate; 15-Keto-prostaglandin E2",yellow
C16565,Aminopropylcadaverine,green
C02763,2-Hydroxy-3-phenylpropenoate; enol-Phenylpyruvate; enol-Phenylpyruvic acid; enol-alpha-Ketohydrocinnamic acid,yellow
C00762,"Cortisone; 17alpha,21-Dihydroxy-4-pregnene-3,11,20-trione; Kendall's compound E; Reichstein's substance Fa",yellow
C09665,"alpha-Farnesene; (3E,6E)-alpha-Farnesene",yellow
C05356,"5(S)-HPETE; 5(S)-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoic acid; (6E,8Z,11Z,14Z)-(5S)-5-Hydroperoxyeicosa-6,8,11,14-tetraenoate; (6E,8Z,11Z,14Z)-(5S)-5-Hydroperoxyeicosa-6,8,11,14-tetraenoic acid; (5S,6E,8Z,11Z,14Z)-5-Hydroperoxyicosa-6,8,11,14-tetraenoate",yellow
C04574,"di-trans,poly-cis-Undecaprenyl diphosphate; Undecaprenyl diphosphate; Bactoprenyl diphosphate; ditrans,octacis-Undecaprenyl diphosphate",blue
C03402,L-Asparaginyl-tRNA(Asn); Asn-tRNA(Asn); Asparaginyl-tRNA(Asn),green
C16424,Isopentenyladenosine-5'-triphosphate; Isopentenyl-ATP; N6-(Dimethylallyl)adenosine 5'-triphosphate; N6-Prenyladenosine 5'-triphosphate,yellow
C15495,"Decylubiquinol; 6-Decylubiquinol; 2-Decyl-5,6-dimethoxy-3-methyl-1,4-benzenediol",blue
C07330,"3-Methyl-2-butenal; 3-Methylbut-2-enal; 3,3-Dimethyl-acrylaldehyde; Senecialdehyde; Prenal",yellow
C06010,(S)-2-Acetolactate; (S)-2-Hydroxy-2-methyl-3-oxobutanoate; (2S)-2-Hydroxy-2-methyl-3-oxobutanoate; (2S)-2-Hydroxy-2-methyl-3-oxobutanoic acid,green
C05647,Formyl-5-hydroxykynurenamine,yellow
C04006,1D-myo-Inositol 3-phosphate; D-myo-Inositol 3-phosphate; myo-Inositol 3-phosphate; Inositol 3-phosphate; 1D-myo-Inositol 3-monophosphate; D-myo-Inositol 3-monophosphate; myo-Inositol 3-monophosphate; Inositol 3-monophosphate; 1L-myo-Inositol 1-phosphate; L-myo-Inositol 1-phosphate,green
C05838,cis-2-Hydroxycinnamate; 2-Coumarinate,green
C10044,"Galangin; 3,5,7-Trihydroxyflavone",yellow
C05503,Estradiol-17beta 3-glucuronide; 17beta-Estradiol 3-(beta-D-glucuronide),yellow
C04691,2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate; 3-Deoxy-D-arabino-hept-2-ulosonate 7-phosphate; 3-Deoxy-arabino-heptulonate 7-phosphate; 3-Deoxy-D-arabino-heptulosonic acid 7-phosphate; DAHP; 2-Dahp,green
C00617,UDP-D-galacturonate; UDPgalacturonate; UDP-alpha-D-galacturonate,green
C01898,Cellodextrin; Cellooligosaccharide,green
C15858,"7,9,7',9'-tetracis-Lycopene; 7,9,7',9'-Tetra-cis-lycopene",yellow
C02588,Retinyl palmitate; Vitamin A palmitate; all-trans-Retinyl palmitate; Retinol palmitate,yellow
C00068,Thiamin diphosphate; Thiamine diphosphate; Thiamin pyrophosphate; TPP; ThPP,green
C05763,trans-Hexadec-2-enoyl-[acp]; trans-Hexadec-2-enoyl-[acyl-carrier protein]; (2E)-Hexadecenoyl-[acp],green
C03263,Coproporphyrinogen III,green
C00160,Glycolate; Glycolic acid; Hydroxyacetic acid,green
C11831,"Divinylprotochlorophyllide; 2,4-Divinylprotochlorophyllide; Mg-2,4-divinyl-phaeoporphyrin a5-monomethylester; 3,8-Divinyl protochlorophyllide a",yellow
C06001,(S)-3-Hydroxyisobutyrate,yellow
C02050,"Linoleoyl-CoA; (9Z,12Z)-Octadecadienoyl-CoA",yellow
C21300,R'NH2,yellow
C17743,Bisdemethoxycurcumin,yellow
C04145,all-trans-Nonaprenyl diphosphate; Solanesyl pyrophosphate; Solanesyl diphosphate,yellow
C12312,Indolin-2-one,yellow
C05660,5-Methoxyindoleacetate; 5-Methoxyindoleacetic acid,yellow
C17440,Tetrahydrogeranylgeranyl diphosphate,yellow
C00673,2-Deoxy-D-ribose 5-phosphate,green
C11874,Kaur-16-en-18-oic acid; (-)-Kaur-16-en-19-oic acid; Kaurenic acid; Kaurenoic acid; ent-Kaur-16(17)-en-19-oic acid; ent-Kaurenoic acid; ent-Kaur-16-en-19-oic acid; ent-Kaur-16-en-19-oate,yellow
C16216,3-Oxostearoyl-CoA; 3-Oxooctadecanoyl-CoA; beta-Ketostearoyl-CoA; 3-Ketostearoyl-CoA,yellow
C14853,"Benzo[a]pyrene-7,8-dihydrodiol-9,10-oxide; 7,8-Dihydro-7,8-dihydroxybenzo[a]pyrene 9,10-oxide",yellow
C06408,Precorrin 8X; Precorrin 8; Precorrin-8X,blue
C11355,4-Amino-4-deoxychorismate; ADC,yellow
C00191,D-Glucuronate; Glucuronic acid; Glucuronate,green
C07335,2-Amino-3-oxo-4-phosphonooxybutyrate; L-2-Amino-3-oxo-4-phosphonooxybutyrate; (2S)-2-Amino-3-oxo-4-phosphonooxybutanoate,blue
C17277,(+)-Valencene,yellow
C04756,O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine; Phosphatidalethanolamine; Plasmenylethanolamine; Ethanolamineplasmalogen; 2-Acyl-1-(1-alkenyl)-sn-glycero-3-phosphoethanolamine; 1-Alkenyl-2-acylglycerophosphoethanolamine,yellow
C15799,6-Deoxoteasterone,yellow
C06510,Adenosine-GDP-cobinamide; Adenosylcobinamide-GDP,blue
C01222,GDP-4-dehydro-6-deoxy-D-mannose; GDP-4-dehydro-6-deoxy-D-talose; GDP-4-oxo-6-deoxy-D-mannose; GDP-4-dehydro-D-rhamnose; GDP-4-keto-6-deoxy-D-mannose; GDP-4-dehydro-alpha-D-rhamnose; GDP-4-dehydro-6-deoxy-alpha-D-mannose,green
C05659,5-Methoxytryptamine; 5-MeOT,yellow
C11557,"1-Phosphatidyl-1D-myo-inositol 5-phosphate; 1,2-Diacyl-sn-glycero-3-phospho-(1'-myo-inositol-5'-phosphate)",yellow
C06504,"Cob(II)yrinate a,c diamide; Cob(II)yrinate diamide; Cob(II)yrinic acid a,c-diamide; Cobyrinate a,c-diamide; Cobyrinic acid a,c-diamide",blue
C00978,N-Acetylserotonin; N-Acetyl-5-hydroxytryptamine,yellow
C14806,"1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene",yellow
C00059,Sulfate; Sulfuric acid,green
C05527,3-Sulfinylpyruvate; 3-Sulfinopyruvate,green
C01996,Acetylcholine; O-Acetylcholine,yellow
C00422,Triacylglycerol; Triglyceride,yellow
C00246,Butanoic acid; Butanoate; Butyrate; Butyric acid,green
C22968,C22968; GPI-anchor biosynthesis intermediate 6,yellow
C00668,alpha-D-Glucose 6-phosphate,green
C01134,Pantetheine 4'-phosphate; 4'-Phosphopantetheine; Phosphopantetheine; D-Pantetheine 4'-phosphate,green
C14825,"9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid",yellow
C00886,L-Alanyl-tRNA; L-Alanyl-tRNA(Ala),green
C06407,Precorrin 4,blue
C03546,myo-Inositol 4-phosphate; D-myo-Inositol 4-phosphate; 1D-myo-Inositol 4-phosphate; 1D-myo-Inositol 4-monophosphate; Inositol 4-phosphate,yellow
C01931,L-Lysyl-tRNA; L-Lysyl-tRNA(Lys),green
C12215,Iminoerythrose 4-phosphate; Imino-D-erythrose 4-phosphate,green
C11173,SN-38,green
C19673,Malonyl-[acp] methyl ester; Malonyl-[acyl-carrier protein] methyl ester,blue
C08325,Amygdalin; (R)-Amygdalin; (R)-Amygdaloside; (R)-Laenitrile,green
C19874,26-Hydroxybrassinolide,yellow
C00777,"Retinoate; Retinoic acid; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid",yellow
C14090,1-Naphthaldehyde; 1-Formylnaphthalene,green
C22136,"Zymosterone; 5alpha-Cholesta-8,24-dien-3-one",yellow
C12204,5-Hydroxyconiferaldehyde,yellow
C11838,"(S)-4,5-Dihydroxypentane-2,3-dione; (4S)-4,5-Dihydroxy-2,3-pentanedione",blue
C06613,trans-3-Chloroallyl aldehyde; trans-3-Chloro-2-propenal,green
C11512,Methyl jasmonate; (-)-Methyl jasmonate,yellow
C00470,"Pectate; Pectic acid; alpha-D-Polygalacturonic acid; Poly(1,4-alpha-D-galacturonate); Poly(1,4-alpha-D-galacturonate)(n); (1,4-alpha-D-Galacturonide)n; [(1->4)-alpha-D-Galacturonosyl]n; De-esterified pectin; (1,4-alpha-D-Galacturonosyl)n",green
C19592,"alpha-(1,2-Dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde",yellow
C03294,N-Formylmethionyl-tRNA,green
C00550,Sphingomyelin,yellow
C02964,4-O-beta-D-Glucopyranosyl-D-mannose,blue
C02047,L-Leucyl-tRNA; L-Leucyl-tRNA(Leu),green
C16336,trans-2-Enoyl-OPC4-CoA,yellow
C17952,N-Acetylphosphinothricin; L-N-Acetylphosphinothricin; N-Acetyl-L-glufosinate; N-Acetylphinothricin,blue
C16470,5-Methylhex-4-enoyl-CoA,blue
C05345,beta-D-Fructose 6-phosphate; beta-D-Fructofuranose 6-phosphate,green
C17938,"5,6-Indolequinone-2-carboxylic acid",yellow
C07091,cis-Acetylacrylate,yellow
C05840,Iminoaspartate; Iminoaspartic acid; Iminosuccinate; 2-Iminosuccinate; 2-Iminobutanedioic acid,green
C06006,(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate; (2S)-2-Ethyl-2-hydroxy-3-oxobutanoic acid,green
C02323,Salicyl alcohol; Saligenin; 2-Hydroxybenzyl alcohol; 2-(Hydroxymethyl)phenol,blue
C04236,(2S)-2-Isopropyl-3-oxosuccinate; 3-Carboxy-4-methyl-2-oxopentanoate; 2-Oxo-4-methyl-3-carboxypentanoate,green
C00330,Deoxyguanosine; 2'-Deoxyguanosine,green
C00488,Formamide; Methanamide,blue
C15603,Hydroquinone; p-Hydroquinone; Quinol; Reduced quinone,green
C08492,3-Hexenol; Leaf alcohol; 3-Hexen-1-ol; (3Z)-3-Hexen-1-ol; cis-3-Hexen-1-ol; (3Z)-Hex-3-en-1-ol,yellow
C16836,"1,4'-Bipiperidine-1'-carboxylic acid; [1,4'-Bipiperidine]-1'-carboxylic acid",yellow
C05936,N4-Acetylaminobutanal; 4-Acetamidobutanal,yellow
C05923,"2,5-Diaminopyrimidine nucleoside triphosphate",green
C04181,3-Hydroxy-3-methyl-2-oxobutanoic acid; 3-Hydroxy-3-methyl-2-oxobutanoate; 2-Oxo-3-hydroxyisovalerate,green
C05324,Nicotianamine,yellow
C10192,"Tricetin; 5,7,3',4',5'-Pentahydroxyflavone",yellow
C16631,alpha-Fluoro-beta-ureidopropionic acid; 2-Fluoro-3-ureidopropionic acid,green
C01279,4-Amino-5-hydroxymethyl-2-methylpyrimidine; Toxopyrimidine; 4-Amino-2-methyl-5-pyrimidinemethanol; HMP,green
C21749,5-Fluorouridine triphosphate,green
C20775,beta-Citryl-L-glutamate; beta-Citrylglutamate,yellow
C01330,Sodium cation; Na+; Sodium(1+); Sodium ion,blue
C05841,Nicotinate D-ribonucleoside; beta-D-Ribosylnicotinate,green
C15501,3-Epihydroxymugineic acid,yellow
