c_id,name,origin
C19759,"7,9,9'-tricis-Neurosporene; 7,9,9'-tri-cis-Neurosporene",yellow
C00884,Homocarnosine; L-Homocarnosine; gamma-Aminobutyryl histidine; N-(4-Amino-1-oxobutyryl)histidine,yellow
C00402,D-Aspartate; D-Aspartic acid,blue
C16359,1-Methyluric acid,yellow
C00021,S-Adenosyl-L-homocysteine; S-Adenosylhomocysteine,green
C01527,Scopolin,yellow
C00309,D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose,blue
C05454,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha,12alpha-triol; 3alpha,7alpha,12alpha-Trihydroxycoprostane",yellow
C00670,sn-Glycero-3-phosphocholine; Glycerophosphocholine,yellow
C20692,9-cis-10'-Apo-beta-carotenal,yellow
C02320,R-S-Glutathione,yellow
C00627,Pyridoxine phosphate; Pyridoxine 5'-phosphate; Pyridoxine 5-phosphate; Pyridoxol 5'-phosphate,green
C14825,"9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid",yellow
C05528,3-Sulfopyruvate; 3-Sulfopyruvic acid,green
C21310,"(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate",green
C00527,Glutaryl-CoA,green
C05787,Bilirubin beta-diglucuronide; Bilirubin-bisglucuronoside,yellow
C20451,tRNA hypoxanthine,green
C05645,"4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate",yellow
C02659,Acetone cyanohydrin; alpha-Hydroxyisobutyronitrile; 2-Hydroxy-2-methylpropanenitrile; 2-Methyllactonitrile; Acetone cyanhydrin; 2-Hydroxyisobutyronitrile,green
C01157,Hydroxyproline; L-Hydroxyproline; trans-4-Hydroxy-L-proline,yellow
C00199,D-Ribulose 5-phosphate,green
C04154,rRNA containing N6-methyladenine; rRNA(N6-methyladenine); N6-Methyladenine in rRNA,blue
C02554,L-Valyl-tRNA(Val),green
C05951,Leukotriene D4; LTD4,green
C01290,"Lactosylceramide; beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide; beta-D-Galactosyl-1,4-beta-D-glucosylceramide; Gal-beta1->4Glc-beta1->1'Cer; LacCer; Lactosyl-N-acylsphingosine; D-Galactosyl-1,4-beta-D-glucosylceramide",green
C05909,Leucodelphinidin,yellow
C00254,Prephenate; Prephenic acid,green
C00129,Isopentenyl diphosphate; Delta3-Isopentenyl diphosphate; Delta3-Methyl-3-butenyl diphosphate; 3-Methylbut-3-en-1-yl diphosphate,green
C07330,"3-Methyl-2-butenal; 3-Methylbut-2-enal; 3,3-Dimethyl-acrylaldehyde; Senecialdehyde; Prenal",yellow
C03402,L-Asparaginyl-tRNA(Asn); Asn-tRNA(Asn); Asparaginyl-tRNA(Asn),green
C00041,L-Alanine; L-2-Aminopropionic acid; L-alpha-Alanine,green
C14852,"Benzo[a]pyrene-7,8-dihydrodiol",yellow
C02465,"Triiodothyronine; 3,3',5-Triiodo-L-thyronine; L-3,5,3'-Triiodothyronine; 3,5,3'-Triiodothyronine; Liothyronine; 3,5,3'-Triiodo-L-thyronine; T3",yellow
C06311,Galactitol 1-phosphate; L-Galactitol 1-phosphate; D-Galactitol 6-phosphate,blue
C21065,"7,8-Dihydroxanthopterin",green
C00010,CoA; Coenzyme A; CoA-SH,green
C03539,S-Ribosyl-L-homocysteine; S-D-Ribosyl-L-homocysteine; Ribose-5-S-homocysteine; S-Ribosylhomocysteine; S-(5-Deoxy-D-ribos-5-yl)-L-homocysteine,blue
C03715,O-Alkylglycerone phosphate; Alkyl-glycerone 3-phosphate; Dihydroxyacetone phosphate alkyl ether,yellow
C05301,2-Hydroxyestradiol; 2-Hydroxyestradiol-17beta; 2-OH-Estradiol,yellow
C02880,Protochlorophyllide; Protochlorophyllide a,yellow
C18096,D-Allulose 6-phosphate,blue
C12287,beta-Ionone; trans-beta-Ionone,yellow
C22853,"1D-myo-Inositol 1,2-bisphosphate",yellow
C15556,"L-3,4-Dihydroxybutan-2-one 4-phosphate; 1-Deoxy-L-glycero-tetrulose 4-phosphate; 2-Hydroxy-3-oxobutyl phosphate",green
C06125,Sulfatide; Galactosylceramide sulfate; Cerebroside 3-sulfate,yellow
C20837,Hydroxyepoxyicosatrienoate,yellow
C04242,5-Fluorodeoxyuridine monophosphate,green
C16338,3-Oxo-OPC4-CoA,green
C04353,(Z)-4-Hydroxyphenylacetaldehyde oxime; (Z)-[4-Hydroxyphenylacetaldehyde oxime],yellow
C13952,UDP-N-acetyl-D-galactosaminuronic acid; UDP-N-acetyl-alpha-D-galactosaminouronate,blue
C00693,"trans-2,3-Dehydroacyl-[acyl-carrier protein]; trans-2-Enoyl-[acyl-carrier protein]; (2E)-Unsaturated fatty acyl-[acyl-carrier protein]",green
C16466,7-Methyl-3-oxo-6-octenoyl-CoA; 7-Methyl-3-oxooct-6-enoyl-CoA,green
C04216,all-trans-Heptaprenyl diphosphate,blue
C03589,4-Hydroxy-2-oxopentanoate; 4-Hydroxy-2-oxovalerate,blue
C09751,"Garbanzol; 3,7,4'-Trihydroxyflavanone",yellow
C03313,Phylloquinol; Vitamin K1 hydroquinone; Phytonadiol,green
C16172,"(6Z,9Z,12Z,15Z,18Z)-Tetracosapentaenoyl-CoA",yellow
C00931,Porphobilinogen,green
C02990,L-Palmitoylcarnitine,yellow
C19620,"9,10-Epoxy-18-hydroxystearate",yellow
C04121,CMP-3-deoxy-D-manno-octulosonate; CMP-KDO; CMP-beta-KDO,green
C05713,Cyanoglycoside; Cyanoglucoside,yellow
C03024,[Reduced NADPH---hemoprotein reductase]; Reduced flavoprotein,yellow
C05200,"3-Hexaprenyl-4,5-dihydroxybenzoate",yellow
C14803,"1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene",yellow
C06001,(S)-3-Hydroxyisobutyrate,yellow
C17223,3-(5'-Methylthio)pentylmalic acid; 3-(5'-Methylthio)pentylmalate,green
C05933,N(omega)-Hydroxyarginine; N(omega)-Hydroxy-L-arginine,yellow
C05859,"ditrans,polycis-Polyprenyl diphosphate; Dehydrodolichol diphosphate; Dehydrodolichyl diphosphate",yellow
C18796,(2R)-2-Hydroxy-2-methylbutanenitrile; 2-Hydroxy-2-methylbutanenitrile,green
C04874,"7,8-Dihydroneopterin; Dihydroneopterin; 2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine",green
C00704,Superoxide; O2.-; Superoxide anion; O2-,green
C05897,"Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",green
C02985,L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate,green
C20660,Wybutosine in tRNA(Phe),yellow
C00341,Geranyl diphosphate,green
C15606,"1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one; 1,2-Dihydroxy-5-(methylsulfanyl)pent-1-en-3-one",yellow
C06205,"1,2-Dihydronaphthalene-1,2-diol",yellow
C15647,2-Acyl-1-(1-alkenyl)-sn-glycero-3-phosphate,yellow
C08601,Lutein; Xanthophyll,yellow
C19614,16-Oxopalmitate,yellow
C05313,3-Hexaprenyl-4-hydroxy-5-methoxybenzoate,yellow
C14868,"S-(1,2-Dichlorovinyl)glutathione; DCVG",yellow
C11481,HSO3-; Hydrogen sulfite; Bisulfite,blue
C04525,Fecosterol; 24-Methylene-5alpha-cholest-8-en-3beta-ol,yellow
C03345,2-Methylbut-2-enoyl-CoA; trans-2-Methylbut-2-enoyl-CoA; (E)-2-Methylbut-2-enoyl-CoA; Tiglyl-CoA; (E)-2-Methylcrotonoyl-CoA; Methylcrotonoyl-CoA; Methylcrotonyl-CoA; Tigloyl-CoA; 2-Methylcrotanoyl-CoA,green
C00774,"Phloretin; 3-(4-Hydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)propan-1-one",yellow
C11131,2-Methoxy-estradiol-17beta 3-glucuronide,yellow
C01801,Deoxyribose; 2-Deoxy-D-erythro-pentose; Thyminose; 2-Deoxy-D-ribose,green
C02075,Retinyl ester; all-trans-Retinyl ester,yellow
C01179,3-(4-Hydroxyphenyl)pyruvate; 4-Hydroxyphenylpyruvate; p-Hydroxyphenylpyruvic acid,green
C01279,4-Amino-5-hydroxymethyl-2-methylpyrimidine; Toxopyrimidine; 4-Amino-2-methyl-5-pyrimidinemethanol; HMP,green
C02415,Histone-L-lysine,green
C04088,Octadecanoyl-[acyl-carrier protein]; Stearoyl-[acyl-carrier protein],green
C06254,Lysophospholipid,yellow
C08492,3-Hexenol; Leaf alcohol; 3-Hexen-1-ol; (3Z)-3-Hexen-1-ol; cis-3-Hexen-1-ol; (3Z)-Hex-3-en-1-ol,yellow
C01269,5-O-(1-Carboxyvinyl)-3-phosphoshikimate; O5-(1-Carboxyvinyl)-3-phosphoshikimate,green
C21101,Protein N(omega)-phospho-L-arginine; [Protein]-N(omega)-phospho-L-arginine,blue
C01107,(R)-5-Phosphomevalonate; (R)-5-Phosphomevalonic acid; (R)-Mevalonic acid 5-phosphate,green
C00029,UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose,green
C22160,[Lipoyl-carrier protein E2]-N6-octanoyl-L-lysine; [E2 protein]-N6-octanoyl-L-lysine,green
C11873,Kaur-16-en-18-al; (-)-Kaur-16-en-18-al; 4alpha-Kaur-16-en-18-al; Kaurenal; ent-Kaurenal; ent-Kaur-16-en-19-al,yellow
C05337,"Chenodeoxycholoyl-CoA; 3alpha,7alpha-Dihydroxy-5beta-cholanoyl-CoA",yellow
C06408,Precorrin 8X; Precorrin 8; Precorrin-8X,blue
C05414,all-trans-Phytofluene,yellow
C04734,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide; 5'-Phosphoribosyl-5-formamido-4-imidazolecarboxamide; 5-Formamido-1-(5-phosphoribosyl)imidazole-4-carboxamide; 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; FAICAR,green
C01252,"4-(2-Aminophenyl)-2,4-dioxobutanoate",yellow
C13816,"(9R,13R)-12-Oxo-phytodienoic acid; (9R,13R)-12-Oxo-phyto-10Z,15Z-dienoic acid; (10Z,15Z)-(9R,13R)-12-Oxophyto-10,15-dienoic acid; (15Z)-12-Oxophyto-10,15-dienoate; (9R,13R)-OPDA",yellow
C00836,"Sphinganine; Dihydrosphingosine; 2-Amino-1,3-dihydroxyoctadecane",yellow
C01829,"Thyroxine; Levothyroxin; L-Thyroxine; O-(4-Hydroxy-3,5-diidophenyl)-3,5-diiodo-L-tyrosine; 3,5,3'5'-Tetraiodo-L-thyronine; T4",yellow
C16328,trans-2-Enoyl-OPC8-CoA,yellow
C21851,"Pyridinium-3,5-biscarboxylic acid mononucleotide; P2CMN; Pyridin-1-ium-3,5-dicarboxylate mononucleotide; Pyridinium-3,5-biscarboxylate mononucleotide",blue
C00390,Ubiquinol; QH2; CoQH2; Ubiquinol-n,green
C04666,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate; D-erythro-Imidazole-glycerol 3-phosphate; D-erythro-Imidazole-glycerol phosphate,green
C03175,Shikimate 3-phosphate; Shikimate 5-phosphate,green
C00881,Deoxycytidine; 2'-Deoxycytidine,green
C06240,UDP-N-acetyl-D-mannosaminouronate; UDP-N-acetyl-2-amino-2-deoxy-D-mannuronate; UDP-N-acetyl-D-mannosaminuronic acid; UDP-N-acetyl-alpha-D-mannosaminuronate,blue
C01151,"D-Ribose 1,5-bisphosphate; Ribose 1,5-bisphosphate; alpha-D-Ribose 1,5-bisphosphate",blue
C14769,"8,9-EET; (5Z,11Z,14Z)-8,9-Epoxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Epoxyicosa-5,11,14-trienoic acid",yellow
C19418,"9,10-Epoxystearate; 9,10-Epoxystearic acid; 9,10-Epoxyoctadecanoic acid",yellow
C21640,6-(1'-Hydroxy-2'-oxopropyl)-tetrahydropterin; 1'-Hydroxy-2'-oxopropyltetrahydropterin,yellow
C14772,"5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid",yellow
C05660,5-Methoxyindoleacetate; 5-Methoxyindoleacetic acid,yellow
C00412,Stearoyl-CoA; Stearyl-CoA; Stearyl coenzyme A; Octadecanoyl-CoA,yellow
C00159,D-Mannose; Mannose; Seminose; Carubinose; D-Mannopyranose,green
C05696,3'-Phosphoadenylylselenate; 3'-Phosphoadenosine-5'-phosphoselenate,green
C05727,S-Substituted N-acetyl-L-cysteine; Mercapturic acid; N-Acetyl-L-cysteine S-conjugate,yellow
C00135,L-Histidine; (S)-alpha-Amino-1H-imidazole-4-propionic acid,green
C01629,Wax ester,yellow
C00091,Succinyl-CoA; Succinyl coenzyme A,green
C19588,"Aflatoxin B1 diol; Aflatoxin B1-2,3-dihydrodiol",yellow
C05402,Melibiose; 6-O-(alpha-D-Galactopyranosyl)-D-glucopyranose; D-Gal-alpha1->6D-Glucose,green
C00080,H+; Hydron,green
C01888,Aminoacetone; 1-Amino-2-propanone,blue
C00543,Dimethylamine; (CH3)2NH,yellow
C00445,"5,10-Methenyltetrahydrofolate",green
C16341,"2(R)-HPOT; (2R)-(9Z,12Z,15Z)-2-Hydroperoxyoctadecatri-9,12,15-enoic acid; 2(R)-HpOTrE",yellow
C05668,3-Hydroxypropionyl-CoA; 3-Hydroxypropionyl coenzyme A; 3-Hydroxypropanoyl-CoA; 3-Hydroxypropanoyl coenzymeA; beta-Hydroxypropionyl-CoA,yellow
C04882,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine; UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine",blue
C02530,Cholesterol ester,yellow
C22122,"Episterone; 5alpha-Ergosta-7,24(28)-dien-3-one",yellow
C02839,L-Tyrosyl-tRNA(Tyr),green
C04672,"(9Z,15Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoic acid; (9Z,15Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoate; (9Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoate; 12,13(S)-EOT; 12,13(S)-EOTrE",yellow
C04556,4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine; (4-Amino-2-methylpyrimidin-5-yl)methyl phosphate; 4-Amino-5-hydroxymethyl-2-methylpyrimidine phosphate; HMP-P,green
C06002,(S)-Methylmalonate semialdehyde,yellow
C02666,Coniferyl aldehyde; Coniferaldehyde; 4-Hydroxy-3-methoxycinnamaldehyde; Ferulaldehyde,yellow
C01042,N-Acetyl-L-aspartate; N-Acetyl-L-aspartic acid,yellow
C00966,2-Dehydropantoate,green
C15520,"Cholest-5-ene-3beta,7alpha,25-triol; 7alpha,25-Dihydroxycholesterol; 5-Cholesten-3beta,7alpha,25-triol; 3beta,7alpha,25-Trihydroxycholest-5-ene",yellow
C17339,"4-Cholesten-7alpha,12alpha-diol-3-one; 7alpha,12alpha-Dihydroxy-4-cholesten-3-one",yellow
C00501,CDP-glucose; CDP-D-Glucose,blue
C19715,"N,N-Dihydroxy-L-phenylalanine",yellow
C14842,"Bromobenzene-2,3-dihydrodiol; 3-Bromo-3,5-cyclohexadiene-1,2-diol",yellow
C06472,L-Iduronic acid,yellow
C12124,Apiforol,yellow
C05924,Molybdopterin; Pyranopterin; H2Dtpp-mP,green
C00346,Ethanolamine phosphate; O-Phosphorylethanolamine; Phosphoethanolamine; O-Phosphoethanolamine,yellow
C10385,Plastoquinone-9; Plastoquinone A,yellow
C04785,"13(S)-HPOT; (9Z,11E,15Z)-(13S)-Hydroperoxyoctadeca-9,11,15-trienoate; (9Z,11E,15Z)-(13S)-13-Hydroperoxyoctadeca-9,11,15-trienoic acid; 13(S)-HpOTrE; 13-HPOT",yellow
C00894,Propenoyl-CoA; Acryloyl-CoA; Acrylyl-CoA,green
C01301,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al",yellow
C05850,Reduced Vitamin K; Vitamin K hydroquinone,green
C05756,3-Oxododecanoyl-[acp]; 3-Oxododecanoyl-[acyl-carrier protein],green
C03921,2-Dehydro-3-deoxy-D-glucarate,blue
C01879,5-Oxoproline; Pidolic acid; Pyroglutamic acid; 5-Pyrrolidone-2-carboxylic acid; Pyroglutamate; 5-Oxo-L-proline; L-Pyroglutamic acid; L-5-Pyrrolidone-2-carboxylic acid,yellow
C19752,"(S)-beta-Macrocarpene; (1'S)-4',5,5-Trimethyl-1,1'-bi(cyclohexane)-1,3'-diene",yellow
C04153,rRNA containing N2-methylguanine,blue
C00691,"2,4,6/3,5-Pentahydroxycyclohexanone; scyllo-Inosose; 2-Inosose",blue
C20753,2-Methylthio-N6-dimethylallyladenine in tRNA; 2-Methylthio-N6-isopentenyladenine in tRNA; 2-(Methylsulfanyl)-N6-dimethylallyladenine in tRNA; N6-(3-Methylbut-2-en-1-yl)-2-(methylsulfanyl)adenine in tRNA; 2-(Methylsulfanyl)-N6-prenyladenine in tRNA; ms2i6A in tRNA,blue
C00307,CDP-choline; Cytidine 5'-diphosphocholine; Citicoline,yellow
C00366,Urate; Uric acid,green
C22968,C22968; GPI-anchor biosynthesis intermediate 6,yellow
C04262,Protein N(tau)-phospho-L-histidine; Protein N-tele-phospho-L-histidine; Protein N-tele-phosphohistidine,yellow
C18218,16-Hydroxypalmitate; 16-Hydroxypalmitic acid; 16-Hydroxyhexadecanoic acid; Juniperic acid,yellow
C05754,trans-Dec-2-enoyl-[acp]; trans-Dec-2-enoyl-[acyl-carrier protein]; trans-2-Decenoyl-[acyl-carrier protein]; (2E)-Decenoyl-[acp],green
C16633,5-Fluorouridine,green
C05830,8-Methoxykynurenate; Xanthurenic acid 8-methyl ether,yellow
C00153,Nicotinamide; Nicotinic acid amide; Niacinamide; Vitamin PP,green
C00071,Aldehyde; RCHO,green
C00100,Propanoyl-CoA; Propionyl-CoA; Propionyl coenzyme A,green
C04807,"6-Hydroxymethyl-7,8-dihydropterin diphosphate; (7,8-Dihydropterin-6-yl)methyl diphosphate; 2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine; 2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate; 7,8-Dihydropterin pyrophosphate",green
C16596,"5-Phenyl-1,3-oxazinane-2,4-dione",green
C03595,"8,11,14-Eicosatrienoyl-CoA; 8,11,14-Icosatrienoyl-CoA; (8Z,11Z,14Z)-Icosatrienoyl-CoA; (8Z,11Z,14Z)-Icosa-8,11,14-trienoyl-CoA",yellow
C11436,2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol,green
C10434,5-O-Caffeoylshikimic acid,yellow
C06095,Gibberellin A44 diacid; Gibberellin A44 open lactone,yellow
C02315,Protein dithiol,blue
C00165,Diacylglycerol; Diglyceride,blue
C00002,ATP; Adenosine 5'-triphosphate,green
C04570,Reduced electron-transferring flavoprotein; Reduced electron-transfer flavoprotein,green
C04181,3-Hydroxy-3-methyl-2-oxobutanoic acid; 3-Hydroxy-3-methyl-2-oxobutanoate; 2-Oxo-3-hydroxyisovalerate,green
C04506,Protein C-terminal S-farnesyl-L-cysteine,green
C03025,Reduced plastocyanin,yellow
C05270,Hexanoyl-CoA,yellow
C20933,(9Z)-Hexadec-9-enoyl-KDO2-lipid IV(A); Palmitoleoyl-KDO2-lipid IV(A); (9Z)-Hexadec-9-enoyl-KDO2-lipid IVA,blue
C05273,trans-Tetradec-2-enoyl-CoA; (2E)-Tetradecenoyl-CoA,yellow
C00286,dGTP; 2'-Deoxyguanosine 5'-triphosphate; Deoxyguanosine 5'-triphosphate; Deoxyguanosine triphosphate,green
C20752,2-Methylthio-N6-L-threonylcarbamoyladenine in tRNA; 2-(Methylsulfanyl)-N6-L-threonylcarbamoyladenine in tRNA; ms2t6A in tRNA,green
C00487,Carnitine; gamma-Trimethyl-hydroxybutyrobetaine; 3-Hydroxy-4-trimethylammoniobutanoate,yellow
C05841,Nicotinate D-ribonucleoside; beta-D-Ribosylnicotinate,green
C03684,"6-Pyruvoyltetrahydropterin; 6-(1,2-Dioxopropyl)-5,6,7,8-tetrahydropterin; 6-Pyruvoyl-5,6,7,8-tetrahydropterin",green
C00244,Nitrate; Nitric acid,green
C16324,"9,10-EOT; 9,10-Epoxyoctadecatrienoic acid; (9S)-(10E,12Z,15Z)-9,10-Epoxyoctadecatri-10,12,15-enoic acid; 9,10-EOTrE",yellow
C21860,"3-Demethylubiquinol; 3-Methoxy-6-methyl-5-(all trans-polyprenyl)benzene-1,2,4-triol; 3-Demethylubiquinol-n",yellow
C01468,4-Cresol; p-Cresol; 4-Hydroxytoluene; 4-Methylphenol,blue
C07086,Phenylacetic acid; Benzylformic acid; Phenylacetate; Benzeneacetic acid,green
C05488,11-Deoxycortisol; Cortodoxone,yellow
C04536,Magnesium protoporphyrin monomethyl ester; Magnesium-protoporphyrin IX 13-monomethyl ester; Mg-protoporphyrin IX 13-monomethyl ester; Magnesium protoporphyrin IX 13-methyl ester,yellow
C11865,Gibberellin A51,yellow
C15796,"(22S)-22-Hydroxycampest-4-en-3-one; 22alpha-Hydroxy-campest-4-en-3-one; (22S,24R)-22-Hydroxy-ergost-4 en-3-one",yellow
C02050,"Linoleoyl-CoA; (9Z,12Z)-Octadecadienoyl-CoA",yellow
C00269,"CDP-diacylglycerol; CDP-1,2-diacylglycerol; 1,2-Diacyl-sn-glycero-3-cytidine-5'-diphosphate",green
C05844,5-L-Glutamyl-taurine; 5-Glutamyl-taurine; Glutaurine,green
C11417,(3S)-6-Hydroxy-3-isopropenyl-heptanoate; 6-Hydroxy-3-isopropenylheptanoate,blue
C00558,D-Tagaturonate; D-Tagaturonic acid,blue
C16420,4-Acetamido-2-amino-6-nitrotoluene,yellow
C12630,Scolymoside; Luteolin-7-O-rhamnoside; Luteolin 7-O-neohesperidoside; Veronicastroside,yellow
C16404,Pinocembrin chalcone,yellow
C00354,"D-Fructose 1,6-bisphosphate",green
C04146,all-trans-Octaprenyl diphosphate; Farnesylfarnesylgeraniol,blue
C01110,5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate,yellow
C00012,Peptide,green
C02835,Imidazole-4-acetate; Imidazoleacetic acid; 4-Imidazoleacetate,green
C04717,"(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid; (9Z,11E,13S)-13-Hydroperoxy-9,11-octadecadienoic acid",yellow
C04145,all-trans-Nonaprenyl diphosphate; Solanesyl pyrophosphate; Solanesyl diphosphate,yellow
C16837,4-Amino-1-piperidinecarboxylic acid,yellow
C01051,Uroporphyrinogen III,green
C04230,1-Acyl-sn-glycero-3-phosphocholine; 1-Acyl-sn-glycerol-3-phosphocholine; alpha-Acylglycerophosphocholine; 2-Lysolecithin; 2-Lysophosphatidylcholine; 1-Acylglycerophosphocholine,green
C02714,N-Acetylputrescine,green
C16255,[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E; Enzyme N6-(S-acetyldihydrolipoyl)lysine,yellow
C06508,Adenosyl cobinamide; Adenosylcobinamide,green
C00177,Cyanide ion; Prussiate; CN-; Cyano; Cyanide,yellow
C01146,2-Hydroxy-3-oxopropanoate; Tartronate semialdehyde,yellow
C00322,2-Oxoadipate; 2-Oxoadipic acid; 2-Oxohexanedioic acid,green
C12455,5-Aminopentanal,green
C05432,Lycopene; all-trans-Lycopene,yellow
C03541,THF-polyglutamate; Tetrahydropteroyl-[gamma-Glu]n; Tetrahydrofolyl-[Glu](n-1); (6S)-H4PteGlu(n); Tetrahydropteroyl-[gamma-Glu]n+1; Tetrahydrofolyl-[Glu](n),green
C04441,Peptide 2-(3-carboxy-3-aminopropyl)-L-histidine; 2-(3-Carboxy-3-aminopropyl)-L-histidine; EF-2 2-(3-carboxy-3-aminopropyl)-L-histidine; 2-[(3S)-3-Amino-3-carboxypropyl]-L-histidine-[translation elongation factor 2],yellow
C03162,Oxidized plastocyanin,yellow
C00688,dTDP-4-dehydro-beta-L-rhamnose; dTDP-4-dehydro-6-deoxy-beta-L-mannose; dTDP-4-oxo-6-deoxy-L-mannose; dTDP-4-oxo-L-rhamnose,blue
C10287,Pterostilbene,yellow
C11864,Gibberellin A4,yellow
C00568,4-Aminobenzoate; ABEE; 4-Aminobenzoic acid; p-Aminobenzoate,green
C16075,(Z)-Phenylacetaldehyde oxime; Z-Phenylacetaldoxime,yellow
C05172,Selenophosphoric acid; Selenophosphate,green
C14805,"1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene",yellow
C20484,9-cis-beta-Carotene,yellow
C16165,"(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA; (5Z,8Z,11Z,14Z,17Z)-Icosa-5,8,11,14,17-pentaenoyl-CoA",yellow
C03723,Ribonucleoside diphosphate; Ribonucleoside 5'-diphosphate,yellow
C21663,(E)-1-(L-Cysteinylglycine-S-yl)-N-hydroxy-2-(1H-indol-3-yl)ethane-1-imine,yellow
C00350,Phosphatidylethanolamine; (3-Phosphatidyl)ethanolamine; (3-Phosphatidyl)-ethanolamine; Cephalin; O-(1-beta-Acyl-2-acyl-sn-glycero-3-phospho)ethanolamine; 1-Acyl-2-acyl-sn-glycero-3-phosphoethanolamine; L-1-Phosphatidylethanolamine,green
C05143,Dhurrin; (S)-4-Hydroxymandelonitrile beta-D-glucoside,yellow
C11924,Perillic acid,green
C17691,"2-epi-5-epi-Valiolone; (2S,3S,4S,5R)-2,3,4,5-Tetrahydroxy-5-(hydroxymethyl)cyclohexan-1-one",yellow
C05109,"24,25-Dihydrolanosterol",yellow
C16429,trans-Zeatin riboside diphosphate,yellow
C22161,Dihydrolipoyl-AMP,blue
C22202,"2-Oxoindole-3-acetate; 2-Oxoindole-3-acetic acid; 2-Indolinone-3-acetate; 2-(2-Oxo-1,3-dihydroindol-3-yl)acetate",yellow
C00468,"Estrone; 3-Hydroxy-1,3,5(10)-estratrien-17-one",yellow
C16688,Sucrose 6-phosphate; 6-Phosphosucrose; 6-O-Phosphonosucrose; beta-D-Fructofuranosyl-6-O-phosphono-alpha-D-glucopyranoside,blue
C00909,"Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-Epoxyicosa-7,9,11,14-tetraenoate",yellow
C01024,Hydroxymethylbilane,green
C12632,Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]; Luteolin 7-O-beta-D-diglucuronide,green
C00084,Acetaldehyde; Ethanal,green
C00800,L-Gulonate; L-Gulonic acid; Gulonate; Gulonic acid,yellow
C18243,"2,3,5-Trichloromaleylacetate",yellow
C00512,Benzoyl-CoA; S-Benzoyl-coenzyme A,blue
