c_id,name,origin
C19846,Pimeloyl-[acyl-carrier protein] methyl ester; Pimeloyl-[acp] methyl ester; Pimelyl-[acyl-carrier protein] methyl ester; Pimelyl-[acp] methyl ester,blue
C00302,Glutamate; Glutaminic acid; 2-Aminoglutaric acid,blue
C01010,Urea-1-carboxylate; Allophanate; Allophanic acid,blue
C00021,S-Adenosyl-L-homocysteine; S-Adenosylhomocysteine,blue
C16254,[Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine; S-Succinyldihydrolipoamide-E; Enzyme N6-(S-succinyldihydrolipoyl)lysine,blue
C16519,2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate; 5-Enolpyruvoyl-6-hydroxy-2-succinylcyclohex-3-ene-1-carboxylate; SEPHCHC,blue
C05921,Biotinyl-5'-AMP,blue
C06507,Adenosyl cobyrinate hexaamide; Adenosylcobyric acid,blue
C05840,Iminoaspartate; Iminoaspartic acid; Iminosuccinate; 2-Iminosuccinate; 2-Iminobutanedioic acid,blue
C20415,"dTDP-4-acetamido-4,6-dideoxy-alpha-D-galactose; dTDP-Fuc4NAc",blue
C00111,Glycerone phosphate; Dihydroxyacetone phosphate; 3-Hydroxy-2-oxopropyl phosphate,blue
C09847,cis-Citral; Neral,blue
C15699,gamma-L-Glutamylputrescine,blue
C04573,UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate; UDP-N-acetyl-D-glucosaminuronate; UDP-N-acetyl-2-amino-2-deoxy-alpha-D-glucuronate; UDP-N-acetyl-alpha-D-glucosaminouronate,blue
C06006,(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate; (2S)-2-Ethyl-2-hydroxy-3-oxobutanoic acid,blue
C05773,Cobyrinate; Cobyrinic acid; Cob(II)yrinate; Cob(II)yrinic acid,blue
C20969,Carboxyphosphate,blue
C00785,Urocanate; Urocanic acid,blue
C14847,"3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene",blue
C00378,Thiamine; Thiamin; Vitamin B1; Aneurin; Antiberiberi factor,green
C18310,3-Chloro-2-methylmaleylacetate,blue
C05695,gamma-Glutamyl-Se-methylselenocysteine; 5-L-Glutamyl-Se-methylselenocysteine,blue
C18239,Precursor Z; Cyclic pyranopterin monophosphate; Cyclic pyranopterin phosphate; cPMP,blue
C00146,Phenol; Benzenol; Hydroxybenzene; Phenic acid; Phenylic acid,blue
C20562,"N-[(7,8-Dihydropterin-6-yl)methyl]-4-(beta-D-ribofuranosyl)aniline 5'-phosphate",blue
C05172,Selenophosphoric acid; Selenophosphate,blue
C03684,"6-Pyruvoyltetrahydropterin; 6-(1,2-Dioxopropyl)-5,6,7,8-tetrahydropterin; 6-Pyruvoyl-5,6,7,8-tetrahydropterin",blue
C06427,"(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate",green
C20422,alpha-D-Ribose 1-methylphosphonate 5-triphosphate,blue
C00342,Thioredoxin; Reduced thioredoxin,blue
C20758,[Ribosomal protein uS12]-3-methylthioaspartate; 3-(Methylsulfanyl)-L-aspartate-[ribosomal protein uS12],blue
C08325,Amygdalin; (R)-Amygdalin; (R)-Amygdaloside; (R)-Laenitrile,blue
C18096,D-Allulose 6-phosphate,blue
C00498,ADP-glucose; ADP-alpha-D-glucose; Adenosine diphosphoglucose,blue
C19882,D-glycero-D-manno-Heptose 7-phosphate,blue
C04188,S-Methyl-5-thio-D-ribose 1-phosphate; S-Methyl-5-thio-alpha-D-ribose 1-phosphate; S-Methyl-5-thio-5-deoxy-D-ribose 1-phosphate,blue
C21877,5-Carboxy-1-(5-O-phospho-beta-D-ribofuranosyl)pyridin-1-ium-3-carbonyl adenylate,blue
C14791,"(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene",blue
C11947,"3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA",blue
C00141,3-Methyl-2-oxobutanoic acid; 3-Methyl-2-oxobutyric acid; 3-Methyl-2-oxobutanoate; 2-Oxo-3-methylbutanoate; 2-Oxoisovalerate; 2-Oxoisopentanoate; alpha-Ketovaline; 2-Ketovaline; 2-Keto-3-methylbutyric acid; alpha-Ketoisovalerate,green
C05684,Selenite,blue
C00877,Crotonoyl-CoA; Crotonyl-CoA; 2-Butenoyl-CoA; trans-But-2-enoyl-CoA; But-2-enoyl-CoA; (E)-But-2-enoyl-CoA; (2E)-But-2-enoyl-CoA,blue
C00760,"Cellulose; (1,4-beta-D-Glucosyl)n; (1,4-beta-D-Glucosyl)n+1; (1,4-beta-D-Glucosyl)n-1; 1,4-beta-D-Glucan; Microcrystalline cellulose",blue
C04146,all-trans-Octaprenyl diphosphate; Farnesylfarnesylgeraniol,green
C00387,Guanosine,green
C02780,"2,5-Didehydro-D-gluconate; 2,5-Diketogluconic acid; 2,5-Didehydro-D-gluconic acid",blue
C14793,"(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene",blue
C02745,Reduced flavodoxin,blue
C06508,Adenosyl cobinamide; Adenosylcobinamide,blue
C00059,Sulfate; Sulfuric acid,blue
C00957,Mercaptopyruvate; 2-Oxo-3-sulfanylpropanoate; 3-Mercaptopyruvic acid; 3-Mercaptopyruvate,blue
C16634,5-Fluorouridine monophosphate,blue
C11472,"D-glycero-beta-D-manno-Heptose 1,7-bisphosphate",blue
C20466,"2,3-Bis-(O-geranylgeranyl)-sn-glycero-1-phospho-L-serine",blue
C16489,Fructoselysine 6-phosphate,blue
C04462,N-Succinyl-2-L-amino-6-oxoheptanedioate; N-Succinyl-L-2-amino-6-oxoheptanedioate; N-Succinyl-L-2-amino-6-oxopimelate; N-Succinyl-2-amino-6-oxo-L-pimelic acid; N-Succinyl-epsilon-keto-L-aminopimelic acid; (S)-2-(Succinylamino)-6-oxoheptanedioate,blue
C19847,Demethylmenaquinol,blue
C01885,1-Acylglycerol; Glyceride; Monoglyceride; Monoacylglycerol; 1-Monoacylglycerol,blue
C01107,(R)-5-Phosphomevalonate; (R)-5-Phosphomevalonic acid; (R)-Mevalonic acid 5-phosphate,blue
C11435,4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol,blue
C00328,L-Kynurenine; 3-Anthraniloyl-L-alanine,blue
C00546,Methylglyoxal; Pyruvaldehyde; Pyruvic aldehyde; 2-Ketopropionaldehyde; 2-Oxopropanal,blue
C20796,N6-Dimethyladenine in rRNA; rRNA containing N6-dimethyladenine,blue
C00458,dCTP; Deoxycytidine 5'-triphosphate; Deoxycytidine triphosphate; 2'-Deoxycytidine 5'-triphosphate,green
C00122,Fumarate; Fumaric acid; trans-Butenedioic acid,blue
C01290,"Lactosylceramide; beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide; beta-D-Galactosyl-1,4-beta-D-glucosylceramide; Gal-beta1->4Glc-beta1->1'Cer; LacCer; Lactosyl-N-acylsphingosine; D-Galactosyl-1,4-beta-D-glucosylceramide",blue
C04088,Octadecanoyl-[acyl-carrier protein]; Stearoyl-[acyl-carrier protein],blue
C00313,Oxalyl-CoA,blue
C05775,"alpha-Ribazole; N1-(alpha-D-Ribosyl)-5,6-dimethylbenzimidazole",blue
C06032,"D-erythro-3-Methylmalate; (2R,3S)-3-Methylmalate",blue
C00020,AMP; Adenosine 5'-monophosphate; Adenylic acid; Adenylate; 5'-AMP; 5'-Adenylic acid; 5'-Adenosine monophosphate; Adenosine 5'-phosphate,blue
C03405,Lactosylceramide sulfate; SM3,blue
C21178,Pupylated protein; N6-([Prokaryotic ubiquitin-like protein]-gamma-L-glutamyl)-[protein]-L-lysine,blue
C04882,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine; UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine",blue
C21334,"CMP-8-amino-3,8-dideoxy-beta-D-manno-octulosonate; CMP-Kdo8N",blue
C21008,"7,8-Dihydromonapterin",blue
C21621,Methanofuran,blue
C00669,gamma-L-Glutamyl-L-cysteine; L-gamma-Glutamylcysteine; 5-L-Glutamyl-L-cysteine; gamma-Glutamylcysteine,blue
C00242,Guanine; 2-Amino-6-hydroxypurine,green
C04778,"N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole; alpha-Ribazole 5'-phosphate",blue
C20755,2-Thio-N6-dimethylallyladenine in tRNA; 2-Sulfanyl-N6-dimethylallyladenine in tRNA; N6-(3-Methylbut-2-en-1-yl)-2-thioadenine in tRNA,blue
C03453,gamma-Oxalocrotonate; (Z)-5-Oxohex-2-enedioate; 4-Oxalocrotonate; (2Z)-5-Oxohex-2-enedioic acid,blue
C19884,Lipid IIA,blue
C00931,Porphobilinogen,blue
C04646,6-Thioinosine-5'-monophosphate; 9-(5-Phospho-1-ribofuranosyl)-6-mercaptopurine,blue
C01571,Decanoic acid; Decanoate; Decylic acid; n-Capric acid,green
C21749,5-Fluorouridine triphosphate,blue
C06399,Hydrogenobyrinate; Hydrogenobyrinic acid,blue
C03871,L-2-Amino-6-oxoheptanedioate; L-2-Amino-6-oxopimelate,blue
C03373,Aminoimidazole ribotide; AIR; 1-(5'-Phosphoribosyl)-5-aminoimidazole; 5'-Phosphoribosyl-5-aminoimidazole; 1-(5-Phospho-D-ribosyl)-5-aminoimidazole; 5-Amino-1-(5-phospho-D-ribosyl)imidazole; 5-Amino-1-(5-phospho-beta-D-ribosyl)imidazole,blue
C11173,SN-38,blue
C19845,Pimeloyl-[acyl-carrier protein]; Pimeloyl-[acp]; Pimelyl-[acyl-carrier protein]; Pimelyl-[acp]; 7-Hydroxy-7-oxoheptanoyl-[acyl-carrier protein],blue
C16243,Cobalt-precorrin 5B,blue
C01267,3-(Imidazol-4-yl)-2-oxopropyl phosphate; Imidazole-acetol phosphate,blue
C01180,4-Methylthio-2-oxobutanoic acid; 4-Methylthio-2-oxobutanoate; 4-(Methylsulfanyl)-2-oxobutanoate; 2-Keto-4-methylthiobutyric acid; 2-Oxo-4-methylthiobutanoate; 2-Oxo-4-methylthiobutanoic acid,green
C00118,D-Glyceraldehyde 3-phosphate; (2R)-2-Hydroxy-3-(phosphonooxy)-propanal; Glyceraldehyde 3-phosphate,blue
C11583,4-Glutathionyl cyclophosphamide,blue
C14874,Glutathione episulfonium ion,blue
C04425,S-Adenosyl-4-methylthio-2-oxobutanoate; S-Adenosyl-4-(methylsulfanyl)-2-oxobutanoate,blue
C21336,"beta-1,2-Mannobiose; beta-D-Mannopyranosyl-(1->2)-D-mannopyranose",blue
C19771,2'-(5-Triphosphoribosyl)-3'-dephospho-CoA; 2'-(5-Triphospho-alpha-D-ribosyl)-3'-dephospho-CoA,blue
C00966,2-Dehydropantoate,blue
C00603,(S)-Ureidoglycolate; (-)-Ureidoglycolate,blue
C20753,2-Methylthio-N6-dimethylallyladenine in tRNA; 2-Methylthio-N6-isopentenyladenine in tRNA; 2-(Methylsulfanyl)-N6-dimethylallyladenine in tRNA; N6-(3-Methylbut-2-en-1-yl)-2-(methylsulfanyl)adenine in tRNA; 2-(Methylsulfanyl)-N6-prenyladenine in tRNA; ms2i6A in tRNA,blue
C19787,5'-S-Methyl-5'-thioinosine; 5'-Deoxy-5'-methylthioinosine; S-Methyl-5'-thioinosine,blue
C11827,[GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-g-D-Glu-A2pm-D-Ala-D-Ala)]n-diphosphoundecaprenol; [GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-g-D-Glu-A2pm-D-Ala-D-Ala)]n+1-diphosphoundecaprenol,blue
C20237,alpha-Maltose 1-phosphate,blue
C20646,(3S)-2-Oxo-3-phenylbutanoate; (3S)-beta-Methylphenylpyruvate,blue
C16238,Lipoyl-AMP,blue
C18237,Molybdoenzyme molybdenum cofactor; Molybdenum cofactor,blue
C14805,"1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene",blue
C03127,L-Isoleucyl-tRNA(Ile),blue
C00063,CTP; Cytidine 5'-triphosphate; Cytidine triphosphate,blue
C04752,4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate; 4-Amino-2-methyl-5-(diphosphooxymethyl)pyrimidine; HMP-PP,blue
C06128,GM4; N-Acetylneuraminyl-galactosylceramide; Neu5Ac-alpha2->3Gal-beta1->1'Cer,blue
C15979,[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylbutanoyl)dihydrolipoyllysine; S-(2-Methylbutanoyl)-dihydrolipoamide-E,blue
C00860,L-Histidinol,blue
C01335,ROH,blue
C01528,Hydrogen selenide; Selenide,blue
C07091,cis-Acetylacrylate,blue
C11477,Sugar,blue
C22092,5'-O-Phosphonoadenylyl-(3'->5')-adenosine; pApA,blue
C01251,"(R)-2-Hydroxybutane-1,2,4-tricarboxylate; Homocitrate; Homocitric acid; 3-Hydroxy-3-carboxyadipic acid; (R)-2-Hydroxy-1,2,4-butanetricarboxylic acid",blue
C00436,N-Carbamoylputrescine,green
C11406,(5R)-6-Hydroxy-5-isopropenyl-2-methylhexanoate,blue
C03375,"Norspermidine; Bis(3-aminopropyl)amine; 3,3'-Iminobispropylamine",blue
C21215,Prenylated FMNH2; Reduced prFMN,blue
C04152,rRNA containing N1-methylguanine,blue
C15672,Heme O,blue
C03415,N2-Succinyl-L-ornithine; (2S)-5-Amino-2-(3-carboxypropanoylamino)pentanoic acid,blue
C00689,"alpha,alpha'-Trehalose 6-phosphate; Trehalose 6-phosphate",blue
C16156,"Undecaprenyl phosphate alpha-L-Ara4FN; 4-Deoxy-4-formamido-alpha-L-arabinopyranosyl ditrans,octacis-undecaprenyl phosphate",blue
C16619,6-Thioguanosine monophosphate,blue
C17227,3-(6'-Methylthio)hexylmalic acid; 3-(6'-Methylthio)hexylmalate,blue
C04287,"3D-3,5/4-Trihydroxycyclohexane-1,2-dione; D-2,3-Diketo-4-deoxy-epi-inositol; (3R,4S,5R)-3,4,5-Trihydroxy-1,2-cyclohexanedione; 3,5/4-Trihydroxycyclohexa-1,2-dione",blue
C20498,"4-Acetamido-4,6-dideoxy-alpha-D-galactosyl-(1->4)-N-acetyl-beta-D-mannosaminuronosyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol; Und-PP-GlcNAc-ManNAcA-Fuc4NAc; Lipid III",blue
C00064,L-Glutamine; L-2-Aminoglutaramic acid,blue
C01051,Uroporphyrinogen III,blue
C02226,2-Methylmaleate; Citraconate; Citraconic acid; Methylmaleic acid,blue
C02232,3-Oxoadipyl-CoA; beta-Ketoadipyl-CoA,blue
C00376,Retinal; Vitamin A aldehyde; Retinene; all-trans-Retinal; all-trans-Vitamin A aldehyde; all-trans-Retinene,green
C02320,R-S-Glutathione,blue
C06329,2-Chloromaleylacetate,blue
C15814,Thiocarboxy-[sulfur-carrier protein]; [Sulfur-carrier protein]-Gly-NH-CH2-C(O)SH,blue
C06056,4-Hydroxy-L-threonine; Hydroxythreonine,blue
C05951,Leukotriene D4; LTD4,blue
C00168,Hydroxypyruvate; Hydroxypyruvic acid; 3-Hydroxypyruvate; 3-Hydroxypyruvic acid,blue
C00104,IDP; Inosine 5'-diphosphate; Inosine diphosphate,blue
C00445,"5,10-Methenyltetrahydrofolate",blue
C00091,Succinyl-CoA; Succinyl coenzyme A,blue
C01368,3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate,blue
C21999,Stearoyl-KDO2-lipid IVA; Octadecanoyl-KDO2-lipid IVA,blue
C15974,3-Methyl-1-hydroxybutyl-ThPP; 3-Methyl-1-hydroxybutyl-TPP,blue
C06365,"alpha-Kojibiosyldiacylglycerol; Glc-alpha1->2Glc-alpha1->3acyl2Gro; Glcalpha1->2Glcalpha1->3acyl2Gro; 1,2-Diacyl-3-O-[alpha-D-glucopyranosyl-(1->2)-O-alpha-D-glucopyranosyl]-sn-glycerol",blue
C05898,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",blue
C04294,5-(2-Hydroxyethyl)-4-methylthiazole; 4-Methyl-5-(2'-hydroxyethyl)-thiazole; 4-Methyl-5-(2-hydroxyethyl)thiazole; HET,blue
C00106,Uracil,green
C22077,6-Sulfo-alpha-D-quinovose; alpha-Sulfoquinovose; 6-Deoxy-6-sulfo-alpha-D-glucopyranose,blue
C00208,Maltose; Malt sugar; alpha-D-Glucopyranosyl-(1->4)-D-glucopyranose,blue
C00144,GMP; Guanosine 5'-phosphate; Guanosine monophosphate; Guanosine 5'-monophosphate; Guanylic acid,blue
C15602,Quinone,blue
C00527,Glutaryl-CoA,blue
C04039,"2,3-Dihydroxy-3-methylbutanoate; 2,3-Dihydroxy-isovalerate; 2,3-Dihydroxy-isovaleric acid",blue
C22002,Lipid IIB,blue
C16832,[Protein]-N6-[(R)-dihydrolipoyl]-L-lysine; [Lipoyl-carrier protein]-N6-[(R)-dihydrolipoyl]-L-lysine; Protein N6-(dihydrolipoyl)lysine,blue
C05993,Acetyl adenylate; 5'-Acetylphosphoadenosine,blue
C03541,THF-polyglutamate; Tetrahydropteroyl-[gamma-Glu]n; Tetrahydrofolyl-[Glu](n-1); (6S)-H4PteGlu(n); Tetrahydropteroyl-[gamma-Glu]n+1; Tetrahydrofolyl-[Glu](n),blue
C00295,Orotate; Orotic acid; Uracil-6-carboxylic acid,blue
C21194,Hepta-acyl lipid A in lipopolysaccharide,blue
C12632,Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]; Luteolin 7-O-beta-D-diglucuronide,blue
C07479,2-Oxo-5-methyl-cis-muconate,blue
C05897,"Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",blue
C00148,L-Proline; 2-Pyrrolidinecarboxylic acid,green
C11355,4-Amino-4-deoxychorismate; ADC,blue
C00672,2-Deoxy-D-ribose 1-phosphate; 2-Deoxy-alpha-D-ribose 1-phosphate,blue
C01222,GDP-4-dehydro-6-deoxy-D-mannose; GDP-4-dehydro-6-deoxy-D-talose; GDP-4-oxo-6-deoxy-D-mannose; GDP-4-dehydro-D-rhamnose; GDP-4-keto-6-deoxy-D-mannose; GDP-4-dehydro-alpha-D-rhamnose; GDP-4-dehydro-6-deoxy-alpha-D-mannose,blue
C21386,L-Leucyl-L-arginyl-protein; N-Terminal L-leucyl-L-arginyl-[protein],blue
C21113,NMNH; Reduced nicotinamide nucleotide,blue
C00509,"Naringenin; 4',5,7-Trihydroxyflavanone; (2S)-Naringenin; (-)-(2S)-Naringenin",green
C21387,L-Leucyl-L-lysyl-protein; N-Terminal L-leucyl-L-lysyl-[protein],blue
C02984,L-Aspartyl-tRNA(Asp),blue
C00962,beta-D-Galactose,blue
C20258,"(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate; (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydropyridine-2,6-dicarboxylate; HTPA",blue
C01219,CDP-4-dehydro-6-deoxy-D-glucose,blue
C00864,Pantothenate; Pantothenic acid; (R)-Pantothenate,blue
C00096,GDP-mannose; GDP-D-mannose; GDP-alpha-D-mannose,blue
C18048,N-Succinyl-L-citrulline,blue
C04654,"(13E)-11alpha-Hydroxy-9,15-dioxoprost-13-enoate; 15-Keto-prostaglandin E1",blue
C00250,Pyridoxal,green
C00004,NADH; DPNH; Reduced nicotinamide adenine dinucleotide,blue
C15978,2-Methyl-1-hydroxybutyl-ThPP; 2-Methyl-1-hydroxybutyl-TPP,blue
C04334,Acetyl-[citrate (pro-3S)-lyase],blue
C00905,D-Fructuronate; D-Fructuronic acid,blue
C04216,all-trans-Heptaprenyl diphosphate,green
C05699,L-Selenocystathionine,blue
C04896,5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide; N-(5'-Phospho-D-ribosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide; N-(5'-Phosphoribosylformimino)-5-amino-1-(5''-phosphoribosyl)-4-imidazolecarboxamide; Phosphoribosyl-formimino-AICAR-phosphate; 1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide; 1-(5-Phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide,blue
C01345,dITP; 2'-Deoxyinosine-5'-triphosphate; 2'-Deoxyinosine 5'-triphosphate,blue
C15556,"L-3,4-Dihydroxybutan-2-one 4-phosphate; 1-Deoxy-L-glycero-tetrulose 4-phosphate; 2-Hydroxy-3-oxobutyl phosphate",blue
C00576,Betaine aldehyde,blue
C02528,"Chenodeoxycholate; Chenodeoxycholic acid; 3alpha,7alpha-Dihydroxy-5beta-cholanic acid; Chenodiol",blue
C03287,L-Glutamyl 5-phosphate; L-Glutamate 5-phosphate,blue
C03125,L-Cysteinyl-tRNA(Cys),blue
C00446,alpha-D-Galactose 1-phosphate; alpha-D-Galactopyranose 1-phosphate,blue
C00647,Pyridoxamine phosphate; Pyridoxamine 5'-phosphate; Pyridoxamine 5-phosphate,blue
C00235,Dimethylallyl diphosphate; 2-Isopentenyl diphosphate; Delta2-Isopentenyl diphosphate; Dimethylallyl pyrophosphate; DMAPP; Monoprenyl diphosphate; Prenyl diphosphate,green
C17213,Homomethionine; L-Homomethionine,blue
C20830,6-Deoxy-6-sulfo-D-fructose,blue
C21878,Pyridinium-3-carboxy-5-thiocarboxylic acid mononucleotide; PCTMN; Pyridin-1-ium-3-carboxylate-5-thiocarboxylate mononucleotide,blue
C01304,"2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one; 2,5-Diamino-6-(1-D-ribosylamino)pyrimidin-4(3H)-one 5'-phosphate",blue
C00026,2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid,blue
C04631,UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine; UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine; UDP-N-acetylglucosamine-3-O-pyruvateether; UDP-N-acetylglucosamine enolpyruvate; UDP-N-acetyl-3-O-(1-carboxyvinyl)-alpha-D-glucosamine,blue
C19154,"7,8-Didemethyl-8-hydroxy-5-deazariboflavin",blue
C00022,Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid,blue
C20423,alpha-D-Ribose 1-methylphosphonate 5-phosphate,blue
C00332,Acetoacetyl-CoA; Acetoacetyl coenzyme A; 3-Acetoacetyl-CoA,blue
C00350,Phosphatidylethanolamine; (3-Phosphatidyl)ethanolamine; (3-Phosphatidyl)-ethanolamine; Cephalin; O-(1-beta-Acyl-2-acyl-sn-glycero-3-phospho)ethanolamine; 1-Acyl-2-acyl-sn-glycero-3-phosphoethanolamine; L-1-Phosphatidylethanolamine,blue
C00204,2-Dehydro-3-deoxy-D-gluconate; 2-Keto-3-deoxy-D-gluconate; 2-Dehydro-3-deoxy-D-gluconic acid,blue
C01172,beta-D-Glucose 6-phosphate,blue
C06188,Salicin 6-phosphate; Salicin-6P,blue
C00229,Acyl-carrier protein; ACP; [Acyl-carrier protein]; Holo-[acyl-carrier protein],blue
C07335,2-Amino-3-oxo-4-phosphonooxybutyrate; L-2-Amino-3-oxo-4-phosphonooxybutyrate; (2S)-2-Amino-3-oxo-4-phosphonooxybutanoate,blue
C03733,"UDP-alpha-D-galactofuranose; UDP-alpha-D-galacto-1,4-furanose; UDP-D-galacto-1,4-furanose",blue
C05381,3-Carboxy-1-hydroxypropyl-ThPP; Succinate semialdehyde-thiamin diphosphate,blue
C00119,5-Phospho-alpha-D-ribose 1-diphosphate; 5-Phosphoribosyl diphosphate; 5-Phosphoribosyl 1-pyrophosphate; PRPP,blue
C00036,Oxaloacetate; Oxalacetic acid; Oxaloacetic acid; 2-Oxobutanedioic acid; 2-Oxosuccinic acid; keto-Oxaloacetate,blue
C14868,"S-(1,2-Dichlorovinyl)glutathione; DCVG",blue
C02637,3-Dehydroshikimate,blue
C02839,L-Tyrosyl-tRNA(Tyr),blue
C21174,PEtN-KDO2-lipid IV(A); 7-O-Ethanolaminephospho-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IV(A),blue
C06019,D-arabino-Hex-3-ulose 6-phosphate; D-arabino-3-Hexulose 6-phosphate; D-arabino-6-Phospho-hex-3-ulose,blue
C03972,"2,3,4,5-Tetrahydrodipicolinate; Delta1-Piperidine-2,6-dicarboxylate; L-2,3,4,5-Tetrahydrodipicolinate; (S)-2,3,4,5-Tetrahydropyridine-2,6-dicarboxylate",blue
C21439,11a-Hydroxy-7-chlortetracycline,blue
C05235,Hydroxyacetone; Acetol; 1-Hydroxy-2-propanone; 2-Ketopropyl alcohol; Acetone alcohol; Pyruvinalcohol; Pyruvic alcohol; Methylketol,blue
C00942,"3',5'-Cyclic GMP; Guanosine 3',5'-cyclic monophosphate; Guanosine 3',5'-cyclic phosphate; Cyclic GMP; cGMP",green
C00543,Dimethylamine; (CH3)2NH,blue
C01898,Cellodextrin; Cellooligosaccharide,blue
C01024,Hydroxymethylbilane,blue
C03519,N-Acetyl-L-phenylalanine,blue
C14848,"2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene",blue
C00189,Ethanolamine; Aminoethanol; 2-Hydroxyethylamine,green
C04851,MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol; Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine,blue
C00248,Lipoamide; Thioctic acid amide,blue
C00979,O-Acetyl-L-serine; O3-Acetyl-L-serine,blue
C00074,Phosphoenolpyruvate; Phosphoenolpyruvic acid; PEP,blue
C06482,L-Selenocysteinyl-tRNA(Sec),blue
C16244,Cobalt-precorrin 7,blue
C01573,Peptide diphthine; Diphthine; EF-2 diphthine; Elongation factor 2 diphthine; Diphthine-[translation elongation factor 2],blue
C09332,THF-L-glutamate; Tetrahydropteroyldiglutamate; (6S)-H4PteGlu2,blue
C01935,Maltodextrin; Maltodextrin(n); Maltodextrin(n-2); n+2 Maltodextrin; Linear maltodextrin; Maltooligosaccharide,blue
C04377,"5,10-Methylenetetrahydromethanopterin; N5,N10-Methylenetetrahydromethanopterin",blue
C19609,Nickel(2+); Ni2+; Ni(II),blue
C00140,N-Acetyl-D-glucosamine; N-Acetylchitosamine; 2-Acetamido-2-deoxy-D-glucose; GlcNAc,blue
C00152,L-Asparagine; 2-Aminosuccinamic acid,green
C02741,Phosphoribosyl-AMP; N1-(5-Phospho-D-ribosyl)-AMP; 1-(5-Phosphoribosyl)-AMP; 1-(5-Phospho-beta-D-ribosyl)-AMP,blue
C02269,Deoxynucleoside; 2'-Deoxynucleoside; 2-Deoxy-D-ribosyl-base; 2-Deoxy-D-ribosyl-base1; 2-Deoxy-D-ribosyl-base2; 2'-Deoxyribonucleoside,blue
C20676,"Short-chain trans-2,3-dehydroacyl-CoA",blue
C00061,FMN; Riboflavin-5-phosphate; Flavin mononucleotide,blue
C06113,L-Aspartyl-tRNA(Asn); Asp-tRNA(Asn); Aspartyl-tRNA(Asn),blue
C16849,"Hydroxypyruvaldehyde phosphate; 2,3-Dioxopropyl phosphate",blue
C21873,2-Methylquinolin-4-ol; 2-Methyl-4-hydroxyquinoline,blue
